author	Count
Stangewald, Andreas	   1
Stanhope, Charles (1753-1816)	   1
Stanhope, George	   1
Stanhope, Michael (1632-NA)	   1
Stanihurst, William	   1
Stanley, Thomas (1625-1678)	   1
Staphylus, Friedrich (1512-1564)	   1
Stapleton, Sir Philip (1603-1647)	   1
Stapleton, Thomas (1535-1598)	   3
Starchelius, A	   1
Starcke, Johann	   1
Starcke, Sebastian Gottfried (1668-1710)	   1
Starke, Johann Georg	   1
Starowolski, Szymon (1588-1656)	   2
Statius, Publius Papinius	   1
Stattler, Benedikt	   2
Stäudlin, Karl Friedrich (1761-1826)	   2
Stauning, Jørgen	   1
Stecher, Johannes	   1
Steele, Richard (1672-1729)	   1
Steenstra, Pybo	   2
Steffani, Agostino (1654-1728)	   1
Steger, Thomas	   1
Stegerus, Adr. Deodatus	   1
Steidele, Raphael	   1
Steidele, Raphael Johann (1737-1823)	   1
Steigerthal, Johann Georg	   1
Steinbart, Gotthilf Samuel (1738-1809)	   1
Steinborn, Engelbert	   1
Stein, Gottfried	   1
Stein, Gottfried Ludwig	   1
Steinheim, Salomon Ludwig	   1
Stellwag, Georg Christoph	   1
Stempel, Johann August	   1
Stengel, Carl	   1
Stengel, Georg (1585-1651)	   1
Stengel, Georg Theologe	   1
Stenger, Johann Melchior (1638-1710)	   1
Stephani, Matthias (1570-1646)	   1
Stephanus, Carolus	   1
Stephanus, NA	   1
Stephens, Edward (NA-1706)	   1
Stepner, Salomon (17-NA)	   1
Sterne, Laurence (1713-1768)	   2
Sterry, Peter (1613-1672)	   2
Stesichorus, NA	   1
Steuart, Adam	   1
Steuchus, Augustinus	   1
Steuco, Agostino (1497-1548)	   1
Steven, Christian Von (1781-1863)	   1
Stevens, John	   1
Stevenson, John (1761-1833)	   1
Stevenson, John (1778-1846)	   1
Steversloot, Laurentius	   1
Stewart, John (1749-1822)	   2
Stewarton, NA	   1
Steyaert, Martin (1647-1701)	   1
Šteyer, Matěj Václav (1630-1692)	   1
Stiebritz, Johann Friedrich (1707-1772)	   2
Stieff, Christian (1675-1751)	   2
Stieglitz, Christian Ludwig (1724-1772)	   1
Stige, Joachim	   1
Stigel, Johann	   1
Stigel, Johannes	   1
Stiles, Ezra (1727-1795)	   1
Stille, Jakob	   1
Stillingfleet, Edward	   1
Stipsics, Aloysius Emmanuel	   1
St. John, Pawlet (1680-1732)	   1
Stoa, Giovanni Francesco Conti	   1
Stobaeus, NA	   1
Stöber, Ehrenfried (1779-1835)	   1
Stockdale, Percival (1736-1811)	   1
Stocker, Johann	   1
Stockhausen, Johann Christoph	   1
Stockmann, Ernst	   1
Stockmann, Joachim (1592-1653)	   1
Stockmann, Paul	   1
Stockton, Owen	   1
Stoecker, Lebr. Gotthold	   1
Stoeckle, Lukas	   1
Stoeffler, Joann	   1
Stoef, Joachimus	   1
Stöffler, Johannes	   1
Stokram, Andries	   1
Stolberg-stolberg, Friedrich Leopold Zu (1750-1819)	   2
Stoll, Maximilian	   1
Stoltz., Johann	   1
Stoppe, Daniel (1697-1747)	   1
Storace, Stephen (1762-1796)	   1
Storchenau, Sigism	   1
Storch, Johann (1681-1751)	   1
Storck, Adam (1780-1822)	   1
Storckau, Johann Christoph	   1
Storer, James	   1
Storr, Gottlob Christian	   2
Stosch, S. J. E	   1
Stouppe, NA	   1
Stowell, Thomas	   1
Stower, C (NA-1816)	   1
Stow, John (1525-1605)	   1
Strabo, NA	   3
Strada, Famiano	   1
Strada, Francesco Angelo (17-NA)	   1
Strähler, Christian Augustin Ernst	   1
Straschil, Joannes	   1
Straton, NA (2-NA)	   1
Strauch, Aegidius (1583-1657)	   1
Strauch, Aegidius (1632-1682)	   5
Strauch, Johann (1612-1679)	   2
Straus-durckheim, Hercule (1790-1865)	   1
Straus, Johann Valentin	   1
Strauss, Friedrich (1786-1863)	   1
Strauss, Jakob Aus Basel	   1
Strauss, Laurentius	   1
Strauß Und Torney, Victor Von (1809-1899)	   1
Strebée, Jacques Louis	   2
Středovský, Jan Jiří Ignác (1679-1713)	   1
Streete, Thomas (1621-1689)	   1
Stretch, L. M	   1
Strigenitz, Gregor (1548-1603)	   1
Strobach, Christian Lebrecht	   1
Strobel, Georg	   1
Strobel, Georg Theodor	   1
Stroganov, A.s (1733-1811)	   1
Strozzi, Giovan Battista	   1
Struve, Burkhard Gotthelf	   1
Struve, Christian A	   1
Struve, Georg Adam (1619-1692)	   6
Struve, Henri (1751-1826)	   1
Strydonk, Josephus Van	   1
Stryievius, Sebastianus	   1
Stryk, Johann Samuel (1668-1715)	   2
Stryk, Samuel (1640-1710)	  10
Stuardi, Angelo	   1
Stuart, James (1713-1788)	   1
Stuart, Martinus (1765-1826)	   2
Stubbes, Phillip	   2
Stübner, Johann (1649-1705)	   1
Stückelberger, Karl Ulrich (1749-1816)	   1
Studion, Simon	   1
Stuebner, Georg Albrecht	   1
Stuhr, P. F	   1
Stummel, Christoph	   1
Sturm, Caspar (1475-1552)	   1
Sturm, Christoph Christian	   1
Sturm, Gottlieb	   1
Sturm, Jacob (1771-1848)	   1
Sturm, Jean	   1
Sturm, Johann Christoph (1635-1703)	   1
Sturm, Johann Christophorus (1635-1703)	   1
Sturm, Leonhard Christoph (1669-1719)	   2
Sturm, Samuel (1627-1688)	   1
Sturmy, J (1722-1728)	   1
Sturz, Helfrich Peter (1736-1779)	   1
Stuß, Johann Heinrich (1686-1775)	   1
Styfel, Michael	   1
Suárez De Salazar, Juan Bautista (1644-NA)	   1
Suárez, Francisco (1548-1617)	   1
Subgius, Johann	   1
Suckow, Friedrich Wilhelm Ludwig (1770-1838)	   1
Suckow, L.j.d (1722-1801)	   1
Suétone, NA (69-126)	   5
Suetonius Tranquillus, Caius	   1
Suetonius Tranquillus, Gaius	   3
Suhm, Peter Frederik (1728-1798)	   1
Suidas, NA	   1
Sulaimān, NA	   1
Sulivan, Richard Joseph (1752-1806)	   1
Sullivan, John L (1777-1865)	   1
Sully, Maximilien De Béthune	   2
Sully, Maximilien De Bethune (1615-1662)	   1
Sulpice Sévère, NA (363-420)	   1
Sulpicius Severus, NA	   1
Sulzerus, Joh. Caspar	   1
Sumarokov, A.p (NA-1777)	   1
Supernant, C. L	   1
Süpke, F	   1
Suŕez, Franciscus	   1
Surhon, Jean	   1
Surius, Laurentius (1522-1578)	   2
Süssmilch, Johann Peter (1707-1767)	   1
Susteren, Henri-joseph Van	   1
Sustman, Emanuel (1638-1703)	   1
Sutner, Georg Von (1763-NA)	   1
Sutorius, Immanuel (17-NA)	   1
Sutton, Christopher	   1
Svanberg, Jöns (1771-1851)	   1
Svanborg, Anders (1770-1812)	   1
Svane, H. M	   1
Svedeer, Johan Fredrik (1792-1833)	   1
Svedelius, Pehr (1732-1805)	   1
Swartz, Olof Peter (1760-1818)	   1
Swediaur, Franz Xaver	   1
Sweert, Emanuel	   1
Swieten, Gerard (1700-1772)	   1
Swift, John	   1
Swift, Jonathan (1667-1745)	   6
Swyghuisen, Herm	   1
Sydenham, Thomas (1624-1689)	   1
Sylvius, Petrus	   1
Symmachus, Quintus Aurelius	   1
Synésios De Cyrène, NA (370-413)	   1
Szamborski, Jan F. A	   1
Szén, Carl	   1
Szorsa, Mihovil	   1
Tabaraud, Mathieu-mathurin (1744-1832)	   1
Tabarin, NA	   1
Tabary, Hippolyte	   1
Tabor, Johann Otto (1604-1674)	   1
Tabor, Robert (1642-1681)	   1
Tachenius, Otto	   1
Tachibana, Muneshige (1569-1642)	   1
Tacitus, Cornelius	   5
Tacitus, NA	   2
Tacitus, Publius Cornelius	   4
Taddei, Gioacchino	   1
Taddeucci, Giuseppe	   1
Taillard, Constant	   1
Takáts Éva, NA	   1
Tallien, Jean-lambert (1767-1820)	   1
Tamayo Salazar, Juan De	   1
Tapia, Carlo De	   1
Tarazona, Pedro Angel De	   1
Tardy, Emmanuel	   1
Tarnow, Fanny (1779-1862)	   1
Tarnow, Johann (1586-1629)	   1
Tarnow, Johann Marcus Constantin (1766-1828)	   2
Tarnowski, Jan (1488-1561)	   1
Tartagni, Alessandro (1424-1477)	   1
Tartaretus, Petrus (1522-NA)	   2
Tasse, Le (1544-1595)	   5
Tasso, Bernardo (1493-1569)	   1
Tassoni, Alessandro Maria	   1
Tasso, Torquato (1544-1595)	  13
Tate, Nahum (1652-1715)	   1
Tatham, Edward (1749-1834)	   1
Tatham, John (1632-1664)	   1
Taubmann, Friedrich (1565-1613)	   1
Tavernier, Jean-baptiste (1605-1689)	   2
Taylor, Elizabeth	   1
Taylor, Franciscus	   1
Taylor, George (1778-NA)	   1
Taylor, Jeremy	   1
Taylor, John (1694-1761)	   1
Taylor, John (1827-1761)	   1
Taylor, John (NA-1761)	   1
Taylor, Silas (1624-1678)	   1
Taylor, Theophilus	   1
Taylor, Thomas (1738-1816)	   1
T. C., Juan Maria	   1
Teellinck, Willem (1579-1629)	   1
Tegnér, Elof	   1
Tegnér, Esaias (1782-1846)	   1
Teichmeyer, Hermann Friedrich (1685-1744)	   2
Telemann, Georg Philipp (1681-1767)	   1
Temmerman,, NA	   1
Tempis, Antonín (1703-1746)	   1
Temple, William (1628-1699)	   3
Tenain, Madame De	   1
Tengler, Ulrich (1441-1521)	   1
Tengström, Johan Jakob (1787-1858)	   1
Tenore, Michele	   2
Tensini, Francesco	   1
Tentzel, Ernst	   1
Tentzel, Wilhelm Ernst (1659-1707)	   1
Térence, NA	   3
Terence, NA	   1
Terentius Afer, Publius	   6
Terentius, NA	   1
Termeyer, Raimondo Maria De	   1
Ternaux, Louis-guillaume (1765-1833)	   1
Terracina, Laura (1519-1577)	   2
Terralla Y Landa, Esteban De (1790-NA)	   1
Terrasson, André	   1
Terry, Edward (1590-1660)	   1
Terzago, Nicolò	   1
Terzago, Ventura	   1
Tesauro, Emanuele (1592-1675)	   2
Tesauro, Gaspare Antonio	   1
Tesmar, Johannes (1643-1693)	   1
Tessereau, Abraham	   1
Tessier, Alexandre-henri (1741-1837)	   1
Tessin, Carl Gustaf (1695-1770)	   1
Testa, Paolo Francesco	   1
Testi, Fulvio	   1
Têtelète, Philibert	   1
Tetzell, Georg	   1
Teuber, Samuel Christian (1671-1739)	   1
Teubner, Georg	   1
Teutschmuth, Christian	   1
Tewaag, Johann Daniel (1754-1823)	   1
Textor, Bernhard (1602-NA)	   1
Textor, Jean Tixier	   1
Textor, Jodocus	   1
Thaarup, Thomas	   1
Thacher, James (1754-1844)	   1
Thalberg, Joan. Greg. A	   1
Thaon De Revel, Ignazio	   1
Thaon, Joseph Laurent	   1
Théaulon, Emmanuel (1787-1841)	   1
Thebesius, Wilhelm Salomon	   1
Theiner, Johann Anton (1799-1860)	   1
Thelis, Claude Antoine De (1730-1790)	   1
Themelius, J.-c	   1
Themistius, NA	   1
Theobaldus, Zacharias	   1
Théocrite, NA	   1
Théodoret De Cyr, NA (393-466)	   2
Theodoretus, NA	   2
Theodoricus, Petrus (1580-1640)	   1
Theodoricus, Sebastianus	   1
Theodorus, NA	   1
Theofylakt, NA (1050-1108)	   1
Théognis De Mégare, NA	   1
Théophraste, NA	   1
Théophylacte De Bulgarie, NA	   1
Thérèse D'avila, NA (1515-1582)	   1
Thersner, Ulrik	   1
Thésé, André	   1
Thevenard, A.j.m	   1
Thévenin, Claude-noël	   1
Thévenin, François	   1
Thevenym, Quintius	   1
Thick, James	   1
Thicknesse, Philip (1719-1792)	   1
Thiébault, Dieudonné (1733-1807)	   2
Thierriet-grandpré, NA	   1
Thiers, Adolphe (1797-1877)	   2
Thiers, Jean Baptiste	   1
Thiéry De Menonville, Nicolas J	   1
Thilo, Friedrich Gottlieb (1749-1825)	   1
Thilo, Isaak	   1
Thilo, Valentin (1607-1662)	   2
Thimo, NA	   1
Thiroux D'arconville, Marie G	   1
Thoellden, Justinian	   1
Thölde, Johannes	   1
Thomae, Johannes (1624-1679)	   1
Thomas A Kempis, NA (1380-1471)	   1
Thomas, Antoine Léonard (1732-1785)	   3
Thomas Aquinas, NA	   2
Thomas D'aquin, NA (1225-1274)	   4
Thomas De Jésus, Thome Alvares De Andrada	   1
Thomasius, Christian (1655-1728)	  11
Thomasius, Jacob (1622-1684)	   2
Thomas, NA	   6
Thomas, NA (1225-1274)	   2
Thomas, NA (1379-1471)	   3
Thomas, NA (1487-1555)	   1
Thomassin, Louis (1619-1695)	   4
Thombergius, D	   1
Thompson, Edward (1738-1786)	   1
Thompson, Joseph T	   1
Thomson, Alexander (1698-1705)	   1
Thomson, Alexandre (1767-1801)	   1
Thomson, Andrew (1779-1831)	   1
Thomson, James (1700-1748)	   2
Thomson, James Schriftsteller	   1
Thomson, John (1765-1846)	   1
Thom, William (1710-1790)	   1
Thorel De Champigneulles, NA	   1
Thorillon, Antoine-joseph	   1
Thornborough, John (1551-1641)	   1
Thory, Claude-antoine (1759-1827)	   1
Thou, Jacques-auguste De (1553-1617)	   2
Thou, Jacques Auguste De (1553-1617)	   3
Thouvenel, Pierre (1747-1815)	   1
Throckmorton, Job (1545-1601)	   2
Thucydide, NA	   1
Thucydides, NA	   3
Thulden, Christian Adolph (16-NA)	   1
Thümmel, Moritz August Von (1738-1817)	   1
Thunberg, Carl Peter (1743-1828)	   1
Thurneisser, Leonhard	   2
Thurneisser Zum Thurn, Leonhard (1530-1596)	   1
Thurneisser Zum Thurn, Leonhardt	   1
Thurneysen, Johann Jakob (1729-1789)	   1
Thyllius, Carl Otto (1664-1733)	   1
Thym, Johann Wilhelm	   1
Thyraeus, P (1546-1601)	   1
Thyraeus, Peter	   1
Thysius, Antonius (1603-1665)	   1
Tibbel, Joannes	   1
Tiberi, Carlo (17-NA)	   1
Tibullus, Albius	   1
Tickell, Richard (1751-1793)	   1
Tidemand, Peder	   1
Tiebe, Herrmann Friedrich	   1
Tieck, Ludwig (1773-1853)	   1
Tiedemann, Dietrich	   1
Tilberiensis, Gervasius	   1
Tilemann, Friedrich	   1
Tilemann, Paul Heinrich Von (1656-1733)	   1
Tilling, Johann Christian (NA-1774)	   1
Tillotson, John (1630-1694)	   4
Til, Salomon Van (1644-1713)	   2
Tils, Caspar Tilmann (1756-NA)	   1
Timée De Locres, NA	   1
Tindal, Matthew (1657-1733)	   1
Tindal, Matthew (NA-1733)	   1
Tiraboschi, Girolamo (1731-1794)	   1
Tiraqueau, A (1480-1558)	   1
Tiraqueau, André (1480-1588)	   2
Tirelli, E. Gaspare	   1
Tirinus, Jacobus (1580-1636)	   2
Tirinus, R.p. Jac	   1
Tirso De Molina, NA (1584-1648)	   1
Tissot, Samuel Auguste André David (1728-1797)	   1
Tite-live, NA	   1
Titi, Placido (1603-1668)	   1
Titius, Gerhard (1620-1681)	   2
Tittelmans, Franciscus (1502-1537)	   2
Tittmann, Ehrenfried (1722-NA)	   1
Titze, Franz Niklas (1769-1858)	   2
Tixier De Ravisi, Jean (1480-1524)	   1
Tixier, Jean (1480-1524)	   1
Toaldo, Giuseppe	   1
Tocqueville, Hervé Clérel	   1
Todderick, George Frank	   1
Tode, Heinrich Julius (1733-1797)	   1
Todini, Pietro Paolo (17-NA)	   1
Tököly, Sava	   1
Toland, John (1670-1722)	   1
Toledo, Francisco (1532-1596)	   3
Tollius, Cornelius	   1
Tolomei, Giovanni Battista (1653-1726)	   1
Tolozan, Jean-françois De	   1
Tolstoj, Ḟedor P (1783-1873)	   1
Toma Ilirik, NA	   1
Tomasini, Giacomo Filippo (1597-1654)	   1
Tomkins, Anthony	   1
Tommasi, Donato (1761-1831)	   1
Tommasi, Giuseppe Maria (1649-1713)	   1
Tommaso, NA (1223-1274)	   5
Tonduti, Pierre-françois De	   2
Tonti, Giacinto (1666-1726)	   2
Tonti, Giacinto Agostiniano D' Ancona	   1
Topp, Peter (1787-1869)	   1
Torfaeus, Thormodius (1636-1719)	   1
Törner, Fabian (1667-1731)	   1
Törner, Fabianus	   1
Tornieri, Arnaldo Giacomo (1762-1846)	   1
Tornow, C. F. F. V	   1
Torosiewicz, Theodor Von (1831-NA)	   1
Torquato, Antonio	   1
Torquemada, Antonio De	   1
Torquemada, Juan De (1388-1468)	   1
Torreblanca, Francisco	   1
Torrentius, Laevinus (1525-1595)	   2
Torrigio, Francesco Maria (1580-1650)	   2
Törring Zu Seefeld, Anton Clemens Von	   1
Tortus, Franciscus	   1
Tory, Geoffroy (1480-1533)	   1
Tory, Geofroy (1480-1533)	   1
Toschi, Domenico (1535-1620)	   1
Tossanus, Daniel (1541-1602)	   1
Tostado, Alfonso (1400-1455)	   1
Tostado Ribera, Alfonso (1400-1455)	   3
Tott, Claire De	   1
Tott, Francois (1733-1793)	   1
Toubel, Abel	   1
Touchy, Ferdinand Christian (1736-1808)	   1
Toulmin, George Hoggart	   1
Tournefort, Joseph Pitton De (1656-1708)	   1
Tournély, Honoré (1658-1729)	   2
Tournely, Honoré (1658-1729)	   1
Tourreil, Jacques De (1715-NA)	   1
Toussain, Daniel	   1
Toussaint, NA	   1
Townsend, Meredith (NA-1766)	   1
Townson, Thomas	   1
Traber, Zacharias (1611-1679)	   1
Traheron, Bartholomew	   1
Tralles, Balthasar Ludwig	   1
Tralles, Johann Georg (1763-1822)	   1
Trattinick, Leopold (1764-1849)	   1
Traut, Christophorus (1623-1689)	   1
Trauttmansdorff, Ferdinand De (1749-1827)	   2
Trebatius, Valentin (1559-NA)	   1
Trebellius, NA	   1
Trécourt, NA (1716-1785)	   1
Treiber, Johann Philipp (1675-1727)	   1
Trembley, Abraham (1710-1784)	   1
Tremellius, Johann Georg	   1
Trenck, Friedrich	   1
Trenck, Friedrich Von Der (1726-1794)	   1
Trendelenburg, Caspar (1755-1820)	   1
Trento, Giulio (1732-1813)	   1
Trento, Vittorio	   1
Tresenreuter, Sophie	   1
Treuer, Gotthilf	   1
Treuer, Gottlieb Samuel (1683-1743)	   1
Treuge, Michael	   1
Treutler, Hieronymus (1565-1607)	   1
Trevers, Joseph	   1
Tribauer, Esaias (NA-1571)	   1
Triclinius, Demetrius	   1
Trier, Johann Wolfgang (1686-1750)	   1
Triesnecker, Franz Von Paula (1745-1817)	   1
Trionfo, Agostino	   1
Trismosin, Salomon	   1
Trissino, Giovanni Giorgio	   1
Tritheme, Johann Von Heidenberg Von Trittenheim	   1
Trithemius, Iohannes (1462-1516)	   1
Trithemius, Johann (1462-1516)	   1
Trithemius, Johannes (1462-1516)	   2
Trnka Z Křovic, Václav (1739-1791)	   2
Troc, Michał Abraham	   1
Trogus Pompeius, NA	   1
Troilius, Samuel (1706-1764)	   1
Troilus De Malvitiis, NA	   1
Tromby, Benedetto (1710-1788)	   2
Tromelin, Jacques Jean Marie François Boudin	   1
Tronson Du Coudray, Charles (1738-1777)	   1
Tronson, Louis (1622-1700)	   1
Troppanneger, Christian Gottlieb	   1
Troschel, Christian L	   1
Troxler, NA	   1
Trozelius, Claudius Bl	   1
Trueba Y Cosío, Joaquín Telesforo De (1799-1835)	   1
True Englishman, NA	   1
Tscheggey, Siegmund Gottlieb (1770-1830)	   1
Tscherning, Andreas	   2
Tscherning, Paul (1627-1666)	   1
Tucca, Paolo	   1
Tucher, Johann Georg	   1
Tucker, Benjamin (1768-1832)	   1
Tudeschis, Nicolaus De	   1
Tullin, Christian Braunmann	   1
Turner, James	   1
Turnor, Edward	   1
Turpin, Pierre Jean François (1775-1840)	   1
Turrecremata, Johannes De	   1
Turrettini, François (1623-1687)	   1
Turrettini, Jean-alphonse (1671-1737)	   2
Turrini, Giovanni Maria	   1
Tutenberg, Johann Carl	   1
Tutini, Camillo (1667-NA)	   2
Tutorio, Giovanni Battista (1650-NA)	   1
Twiss, Richard (1747-1821)	   1
Tybeck, Johan (1752-1837)	   1
Tychsen, Olai Gerhardi	   1
Tychsen, Oluf Gerhard (1734-1815)	   1
Tyrrell, James	   1
Tytler, James	   1
Tzschirner, Heinr. Gottl	   1
Tzschirner, Heinrich Gottlieb (1778-1828)	   2
Ubaldi, Baldo Degli (1327-1400)	   2
Ubiser, Michaeas	   1
Ufano, Diego	   2
Uffelmann, Heinrich (1641-1680)	   1
Uggeri, Angelo (1754-1837)	   1
Ugolino, Blasio	   1
Uhland, Ludwig	   1
Uhland, Ludwig Joseph (1722-1803)	   1
Uhse, Erdmann (1677-1730)	   3
Uklanski, Carl Theodor Baron V	   1
Ulloa, Alfonso De	   1
Ulloa., Alfonso De	   1
Ulmenstein, Friedrich Wilhelm Albrecht Von (1750-1826)	   1
Ulmer, Johann Conrad (1519-1600)	   1
Ulrich, Johann Jacob	   1
Ulrich, Johann Jakob (1569-1638)	   1
Ulrich, Ludwig Jakob	   1
Ulstad, Philipp	   1
Umicalia, Agostino	   1
Ungepauer, Erasmus (1582-1659)	   1
Ungnad, Johann Christian	   1
Unruh, Erasmus (1576-1628)	   1
Unzer, Johanne Charlotte (1725-1782)	   1
Upmarck, Johan (1664-1743)	   2
Urbain, NA	   1
Urbani, Peter (1749-1816)	   1
Urrea, Jéronimo Ximénez De	   1
Ursaya, Domenico	   1
Ursin, Simon Christoph	   1
Ursinus, Johann Friedrich (1735-1796)	   1
Ursinus, Zacharias (1534-1583)	   1
Ursus, Nicolaus Reimarus (1599-NA)	   1
Usseglio, Carlo Giuseppe Donato	   1
Usselinx, Willem (1567-1647)	   1
Ussher, James (1581-1656)	   1
Usuardus, NA	   1
Utberg, Swerus (NA-1853)	   1
Uthicke, Sam	   1
Utzschneider, Joseph Von	   1
Uvarov, Sergej S (1786-1855)	   1
Uwins, David (1780-1837)	   1
Uytterhoeven, Victor Jean	   1
Vacca, F (1538-1600)	   1
Vacchiery, Karl Albrecht	   1
Vadé, Jean-joseph (1720-1757)	   1
Vadianus, Joachim	   1
Vagedes, Heinrich (1698-NA)	   1
Vaillant, Jean-foi	   1
Vaillant, Sebastien	   1
Vairasse D'alais, Denis	   1
Valckenaer, Jacobus Ludovicus	   1
Valckenaer, Ludovicus Casparus	   1
Valck, Pietro Silvestro	   1
Valdstejna, Zdenek Brtnicky Z	   1
Valère Maxime, NA	   3
Valeriani, Luigi	   1
Valeriano, Pierio (1477-1560)	   1
Valerius Maximus, NA	   1
Valiero, Agostino (1531-1606)	   1
Valignano, Alessandro	   1
Valin, René-josué	   1
Valk, Evert	   1
Valla, Laurentius	   2
Valla, Lorenzo (1406-1457)	   1
Vallambert, Simon De	   1
Vallée, Louis Léger (1784-1864)	   1
Valle, Teodoro	   1
Vallibus, Hieronymus De	   1
Vallisnieri, Antonio (1661-1730)	   1
Vallo, Domenico	   1
Valmarana, Leonardo De	   1
Valmont De Bomare, *jacques Christophe (1731-1807)	   1
Valois, Adrien De (1607-1692)	   2
Valvoa, Alonso De	   1
Van Aelst, Godefridus	   1
Van Alphen, Hieronymus	   1
Van Aytta, Viglius (1507-1577)	   1
Van Broeckhuizen, Benjamin	   1
Vanbrugh, John (1664-1726)	   1
Van Buscum, Pierre	   1
Van Bynkershoek, Cornelius (1673-1743)	   1
Vandelli, Domenico (1735-1816)	   1
Van Den Berghe, Ignatius-jos (1752-1824)	   1
Van Den Bosch, L	   1
Van Den Ende, Gaspar	   1
Van Den Kerchove, Albericus	   1
Vandenzande, Jean Bernard (1778-1833)	   1
Van Der Eyk, Simone Speyert	   1
Van Der Linden, Jan Antonides	   1
Vandermaelen, Philippe (1795-1869)	   1
Van Der Mieden, Georgius	   1
Vandermonde, Charles Augustin (1727-1762)	   1
Van Der Schaaff, Josephus Gerardus	   1
Vandyke, Kensey J	   1
Van-ess, Willem Lodewyk	   1
Vanetti, Pietro Francesco	   1
Van Foreest, Pieter (1521-1597)	   1
Van Gysen, C	   1
Van Helmont, Jan Baptist (1577-1644)	   1
Van Heurne, Johan	   1
Van Heusden, Jacob	   1
Vanière, Jacques (1664-1739)	   1
Vanini, Giulio Cesare (1585-1619)	   1
Van Laar, Bernardus	   1
Van Maelcote, Odo (1572-1615)	   1
Van Middendorp, Jacob (1539-1611)	   1
Vannetti, Clementino	   1
Vannius, Valentin	   1
Vannozzi, Bonifacio (1540-1621)	   1
Van Nuyssenburg, Izaak	   1
Van Riemsdyk, Isebrandus Johannes Faber	   1
Van Spilbergen, Joris	   1
Van Staveren, Daniel	   1
Van Swieten, Gerard	   1
Van Walenburch, Adriaan	   1
Van Wicquefort, Abraham (1598-1682)	   1
Van Wyk, Arnoldus	   1
Varano, Alfonso (1705-1788)	   1
Varela, Félix (1788-1853)	   1
Varenius, August	   1
Varennius, Joannes (1462-1536)	   1
Varillas, Antoine De	   1
Varron, NA	   1
Vasari, Giorgio (1511-1574)	   1
Vater, Abraham (1684-1751)	   2
Vater, Christian (1651-1732)	   1
Vater, Johann Severin (1771-1826)	   1
Vatout, Jean	   1
Vauban, Sébastien Le Prestre	   1
Vauban, Sébastien Le Prestre De (1633-1707)	   1
Vaudus, Johannes	   1
Vauquelin, Louis Nicolas (1763-1829)	   1
Vauvilliers,, NA	   1
Vaz, Alvaro	   1
Vázquez Figueroa, José	   1
